id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
1792.0,1,2008,2011,1996.0,male,california state polytechnic university-pomona,11.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,other,evp gm games music and sports,83408.33087522173,evp gm games music  sports,1
1792.0,2,2007,2008,1996.0,male,california state polytechnic university-pomona,11.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,other,evp coo,154149.4776348201,evp coo,1
24116.0,2,2008,2012,2003.0,male,hamilton college,1000.0,arts,1997.0,the tuck school of business at dartmouth,7.0,finance,eu,other,evp coo,154149.4776348201,evp coo,1
1792.0,4,2003,2004,1996.0,male,california state polytechnic university-pomona,11.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,other,evp product development and operations,131456.67475870813,evp product development  operations,1
1792.0,6,2000,2002,1996.0,male,california state polytechnic university-pomona,11.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,other,vp production,153785.2077146998,vp production,1
90663.0,8,1997,2000,1988.0,male,,,,,middlebury college,1000.0,engineering,eu,other,vp production,153785.2077146998,vp production,1
1792.0,7,1998,1999,1996.0,male,california state polytechnic university-pomona,11.0,science,1989.0,stanford university graduate school of business,1.0,computers,eu,technical,director content engineering,107393.53391437964,director content engineering,1
1794.0,1,2011,2013,1983.0,male,,,,,mcgill university,1000.0,computers,eu,other,chief operating officer coo chief financial officer cfo,155885.08226875382,chief operating officer coo chief financial officer cfo,1
1794.0,4,2000,2005,1983.0,male,,,,,mcgill university,1000.0,computers,eu,other,chief information technology officer,148759.08428083354,chief information technology officer,1
1795.0,1,2016,0,1980.0,male,stanford university,1.0,science,1975.0,stanford university graduate school of business,1.0,finance,eu,management,senior director new business acquisitions,141025.5569145825,senior director new business acquisitions,1
1795.0,7,2012,2015,1980.0,male,stanford university,1.0,science,1975.0,stanford university graduate school of business,1.0,finance,eu,management,owner representative,103062.94120026208,owner representative,1
1795.0,2,2012,0,1980.0,male,stanford university,1.0,science,1975.0,stanford university graduate school of business,1.0,finance,eu,consultant,consultant and publisher,79067.05322700473,consultant  publisher,1
1795.0,11,1994,1995,1980.0,male,stanford university,1.0,science,1975.0,stanford university graduate school of business,1.0,finance,eu,other,investment broker,93649.3053962929,investment broker,1
1796.0,12,1987,1989,1987.0,male,university of notre dame,15.0,science,1984.0,harvard university,0.0,computers,eu,other,professional hockey player,96407.2042174736,professional hockey player,1
11407.0,13,1992,1995,1992.0,male,,,,,princeton university,1.0,computers,eu,other,professional hockey player,96407.2042174736,professional hockey player,1
1797.0,4,1989,1993,1978.0,male,university of birmingham,1000.0,science,1973.0,stanford university graduate school of business,1.0,computers,eu,other,vp product marketing and development,146217.90078235386,vp product marketing  development,1
1799.0,5,2014,2014,2005.0,male,"helsinki university of technology, department of technical physics",1000.0,science,2000.0,stanford graduate school of business,1.0,computers,in,other,chief rower,161674.6700982399,chief rower,1
1799.0,3,2012,0,2005.0,male,"helsinki university of technology, department of technical physics",1000.0,science,2000.0,stanford graduate school of business,1.0,computers,in,other,humble helper,85056.32979035236,humble helper,1
1799.0,4,2012,0,2005.0,male,"helsinki university of technology, department of technical physics",1000.0,science,2000.0,stanford graduate school of business,1.0,computers,in,management,co founder member of the board of directors,103096.5000737551,co founder member  the board  directors,1
1800.0,3,2014,2015,2011.0,male,university of maryland college park,24.0,science,2006.0,stanford university graduate school of business,1.0,computers,as,technical,freelance software developer,89716.74797525993,freelance software developer,1
1800.0,4,2012,2013,2011.0,male,university of maryland college park,24.0,science,2006.0,stanford university graduate school of business,1.0,computers,as,management,cto coo co founder,102834.71834266142,cto coo co founder,1
1802.0,9,2004,2006,2001.0,male,cornell university,9.0,arts,1996.0,middlebury college,1000.0,computers,eu,other,case writer academic research associate,77486.65998882582,case writer academic research associate,1
1802.0,10,2003,2003,2001.0,male,cornell university,9.0,arts,1996.0,middlebury college,1000.0,computers,eu,intern,farber intern,62707.89110124304, intern,1
14583.0,6,2001,2001,1999.0,female,harvard university,0.0,arts,1991.0,harvard business school,0.0,management,eu,intern,farber intern,62707.89110124304, intern,1
1803.0,2,2012,0,2010.0,male,columbia university in the city of new york,5.0,science,2004.0,stanford university graduate school of business,1.0,computers,in,management,ceo head of product and founder,136127.03795547923,ceo head  product  founder,1
1804.0,2,2013,2015,2007.0,male,princeton university,1.0,science,2003.0,stanford university graduate school of business,1.0,computers,eu,management,sr director smb business development,144290.76283142867,sr director smb business development,1
1808.0,1,2016,0,2010.0,male,syracuse university,60.0,arts,2005.0,stanford university graduate school of business,1.0,retail,eu,other,sports categories strategy,89644.37395967607,sports categories strategy,1
1808.0,3,2013,2014,2010.0,male,syracuse university,60.0,arts,2005.0,stanford university graduate school of business,1.0,computers,eu,management,category manager emerging verticals group,118411.8631870972,category manager emerging verticals group,1
1808.0,4,2010,2012,2010.0,male,syracuse university,60.0,arts,2005.0,stanford university graduate school of business,1.0,retail,eu,management,senior manager global brand strategy,123656.61349927032,senior manager global brand strategy,1
1809.0,3,2015,2016,1995.0,male,university of pennsylvania - the wharton school,3.0,science,1996.0,universidad pontificia comillas,1000.0,computers,in,other,advisor ford digital,103805.78984950742,advisor ford digital,1
1809.0,4,2011,2015,1995.0,male,university of pennsylvania - the wharton school,3.0,science,1996.0,universidad pontificia comillas,1000.0,computers,in,other,evp product monetization and marketing,130218.66247527565,evp product monetization  marketing,1
1809.0,6,2004,2008,1995.0,male,university of pennsylvania - the wharton school,3.0,science,1996.0,universidad pontificia comillas,1000.0,computers,in,management,managing director search and social search europe,121564.81434410725,managing director search  social search europe,1
1809.0,7,2002,2004,1995.0,male,university of pennsylvania - the wharton school,3.0,science,1996.0,universidad pontificia comillas,1000.0,finance,in,other,investment banking telecoms media and technology,94227.79998533252,investment banking telecoms media  technology,1
1809.0,9,1998,2000,1995.0,male,university of pennsylvania - the wharton school,3.0,science,1996.0,universidad pontificia comillas,1000.0,computers,in,management,european business manager,98016.19429599337,european business manager,1
1810.0,3,2012,2016,1991.0,male,,,,,university of north carolina,1000.0,computers,eu,other,svp business applications,134912.85254560367,svp business applications,1
1810.0,6,2006,2008,1991.0,male,,,,,university of north carolina,1000.0,computers,eu,other,vp strategy and innovation small business division,143617.0381054831,vp strategy  innovation small business division,1
1810.0,7,2004,2006,1991.0,male,,,,,university of north carolina,1000.0,computers,eu,management,general manager retail solutions group,119385.41661083148,general manager retail solutions group,1
1810.0,8,2003,2004,1991.0,male,,,,,university of north carolina,1000.0,computers,eu,other,gm quickbooks industry solutions,96115.61148690376,gm quickbooks industry solutions,1
1810.0,11,1996,2001,1991.0,male,,,,,university of north carolina,1000.0,computers,eu,other,gm quicken insurance,115810.85518784792,gm quicken insurance,1
1811.0,1,2015,0,2008.0,male,,,,,university of wisconsin-madison,116.0,computers,eu,management,strategic partner lead mobile apps,110160.2638314036,strategic partner lead mobile apps,1
1811.0,2,2014,2014,2008.0,male,,,,,university of wisconsin-madison,116.0,computers,eu,intern,mba intern chief of staff,66191.69972708222,mba intern chief  staff,1
1811.0,3,2014,2014,2008.0,male,,,,,university of wisconsin-madison,116.0,computers,eu,intern,mba intern new business development,72867.27341225222,mba intern new business development,1
1811.0,4,2012,2013,2008.0,male,,,,,university of wisconsin-madison,116.0,retail,eu,finance,senior finance manager global real estate,121479.0035402461,senior finance manager global real estate,1
1811.0,6,2012,2012,2008.0,male,,,,,university of wisconsin-madison,116.0,retail,eu,management,assistant brand manager bounce,88996.0170361408,assistant brand manager bounce,1
1811.0,5,2010,2012,2008.0,male,,,,,university of wisconsin-madison,116.0,retail,eu,finance,finance manager bounce and downy,95729.20600937356,finance manager bounce  downy,1
1811.0,7,2008,2010,2008.0,male,,,,,university of wisconsin-madison,116.0,retail,eu,other,cost analyst household care materials and commodities,87612.84290773359,cost analyst household care materials  commodities,1
1812.0,6,2010,2012,2004.0,male,,,,,stanford university,1.0,computers,eu,other,2012 mba graduate,65016.98753989173, mba graduate,1
